class,elements,total_time,threads,write_level
SynchronizedRandomAccessList,450,742559100,1,4
SynchronizedRandomAccessList,450,2658374441,4,4
SynchronizedRandomAccessList,450,5389578760,7,4
SynchronizedRandomAccessList,450,8900675626,10,4
CopyOnWriteArrayList,450,10267024401,1,4
CopyOnWriteArrayList,450,28266779189,4,4
CopyOnWriteArrayList,450,50462412947,7,4
CopyOnWriteArrayList,450,75565508910,10,4
ConcurrentHashMap,500,1000588,1,4
ConcurrentHashMap,500,1826453,4,4
ConcurrentHashMap,500,3077191,7,4
ConcurrentHashMap,500,4113668,10,4
SynchronizedMap,500,448598,1,4
SynchronizedMap,500,1614370,4,4
SynchronizedMap,500,3234711,7,4
SynchronizedMap,500,3928067,10,4
SynchronizedRandomAccessList,500,26974530079,1,4
SynchronizedRandomAccessList,500,2305949313,4,4
SynchronizedRandomAccessList,500,3812590720,7,4
SynchronizedRandomAccessList,500,5452291084,10,4
CopyOnWriteArrayList,500,10164916900,1,4
CopyOnWriteArrayList,500,35461977827,4,4
CopyOnWriteArrayList,500,54759864880,7,4
CopyOnWriteArrayList,500,85562061154,10,4
ConcurrentHashMap,50,9954220,1,1
ConcurrentHashMap,50,5388975,4,1
ConcurrentHashMap,50,4704721,7,1
ConcurrentHashMap,50,559352,10,1
SynchronizedMap,50,367528,1,1
SynchronizedMap,50,3869155,4,1
SynchronizedMap,50,1806441,7,1
SynchronizedMap,50,1167938,10,1
SynchronizedRandomAccessList,50,25887126,1,1
SynchronizedRandomAccessList,50,78392006,4,1
SynchronizedRandomAccessList,50,133865619,7,1
SynchronizedRandomAccessList,50,165613220,10,1
CopyOnWriteArrayList,50,262300345,1,1
CopyOnWriteArrayList,50,1064120491,4,1
CopyOnWriteArrayList,50,1718191804,7,1
CopyOnWriteArrayList,50,2278770879,10,1
ConcurrentHashMap,100,305515,1,1
ConcurrentHashMap,100,3532576,4,1
ConcurrentHashMap,100,989564,7,1
ConcurrentHashMap,100,844614,10,1
SynchronizedMap,100,201703,1,1
SynchronizedMap,100,948310,4,1
SynchronizedMap,100,2904160,7,1
SynchronizedMap,100,3180511,10,1
SynchronizedRandomAccessList,100,44873866,1,1
SynchronizedRandomAccessList,100,139552309,4,1
SynchronizedRandomAccessList,100,238926115,7,1
SynchronizedRandomAccessList,100,350642276,10,1
CopyOnWriteArrayList,100,363776124,1,1
CopyOnWriteArrayList,100,2777119464,4,1
CopyOnWriteArrayList,100,3830208997,7,1
CopyOnWriteArrayList,100,6252629210,10,1
ConcurrentHashMap,150,4756753,1,1
ConcurrentHashMap,150,13209165,4,1
ConcurrentHashMap,150,6277171,7,1
ConcurrentHashMap,150,3737993,10,1
SynchronizedMap,150,419145,1,1
SynchronizedMap,150,1238995,4,1
SynchronizedMap,150,1299964,7,1
SynchronizedMap,150,3290365,10,1
SynchronizedRandomAccessList,150,96008025,1,1
SynchronizedRandomAccessList,150,428857063,4,1
SynchronizedRandomAccessList,150,443040604,7,1
SynchronizedRandomAccessList,150,504822274,10,1
CopyOnWriteArrayList,150,595573778,1,1
CopyOnWriteArrayList,150,2423358662,4,1
CopyOnWriteArrayList,150,4786860547,7,1
CopyOnWriteArrayList,150,8305238879,10,1
ConcurrentHashMap,200,581639,1,1
ConcurrentHashMap,200,805181,4,1
ConcurrentHashMap,200,1310451,7,1
ConcurrentHashMap,200,1832558,10,1
SynchronizedMap,200,314922,1,1
SynchronizedMap,200,1713829,4,1
SynchronizedMap,200,2996355,7,1
SynchronizedMap,200,2528598,10,1
SynchronizedRandomAccessList,200,88405088,1,1
SynchronizedRandomAccessList,200,635467889,4,1
SynchronizedRandomAccessList,200,1115115348,7,1
SynchronizedRandomAccessList,200,954183607,10,1
CopyOnWriteArrayList,200,959908101,1,1
CopyOnWriteArrayList,200,4101515360,4,1
CopyOnWriteArrayList,200,7535611054,7,1
CopyOnWriteArrayList,200,9283224656,10,1
ConcurrentHashMap,250,7782756,1,1
ConcurrentHashMap,250,961728,4,1
ConcurrentHashMap,250,1299232,7,1
ConcurrentHashMap,250,1188986,10,1
SynchronizedMap,250,222259,1,1
SynchronizedMap,250,1228094,4,1
SynchronizedMap,250,1690658,7,1
SynchronizedMap,250,2205968,10,1
SynchronizedRandomAccessList,250,100179768,1,1
SynchronizedRandomAccessList,250,377017905,4,1
SynchronizedRandomAccessList,250,671069633,7,1
SynchronizedRandomAccessList,250,942207865,10,1
CopyOnWriteArrayList,250,1073597182,1,1
CopyOnWriteArrayList,250,4692522623,4,1
CopyOnWriteArrayList,250,9166734632,7,1
CopyOnWriteArrayList,250,11922839024,10,1
ConcurrentHashMap,300,476093,1,1
ConcurrentHashMap,300,1187147,4,1
ConcurrentHashMap,300,3211686,7,1
ConcurrentHashMap,300,2599529,10,1
SynchronizedMap,300,290787,1,1
SynchronizedMap,300,2070244,4,1
SynchronizedMap,300,22296315,7,1
SynchronizedMap,300,5692057,10,1
SynchronizedRandomAccessList,300,4591839848,1,1
SynchronizedRandomAccessList,300,531923975,4,1
SynchronizedRandomAccessList,300,804152093,7,1
SynchronizedRandomAccessList,300,1126668927,10,1
CopyOnWriteArrayList,300,1245057687,1,1
CopyOnWriteArrayList,300,6789452443,4,1
CopyOnWriteArrayList,300,11787878716,7,1
CopyOnWriteArrayList,300,15583881182,10,1
ConcurrentHashMap,350,11608355,1,1
ConcurrentHashMap,350,1974281,4,1
ConcurrentHashMap,350,3306120,7,1
ConcurrentHashMap,350,7607355,10,1
SynchronizedMap,350,414893,1,1
SynchronizedMap,350,2269982,4,1
SynchronizedMap,350,3734258,7,1
SynchronizedMap,350,2882881,10,1
SynchronizedRandomAccessList,350,5295740511,1,1
SynchronizedRandomAccessList,350,585257408,4,1
SynchronizedRandomAccessList,350,1078307455,7,1
SynchronizedRandomAccessList,350,2154491838,10,1
CopyOnWriteArrayList,350,1334364920,1,1
CopyOnWriteArrayList,350,5735191913,4,1
CopyOnWriteArrayList,350,9698597859,7,1
CopyOnWriteArrayList,350,17053519355,10,1
ConcurrentHashMap,400,505497,1,1
ConcurrentHashMap,400,1207739,4,1
ConcurrentHashMap,400,2076958,7,1
ConcurrentHashMap,400,2760045,10,1
SynchronizedMap,400,363244,1,1
SynchronizedMap,400,1211409,4,1
SynchronizedMap,400,2872244,7,1
SynchronizedMap,400,4800525,10,1
SynchronizedRandomAccessList,400,5737544755,1,1
SynchronizedRandomAccessList,400,485003487,4,1
SynchronizedRandomAccessList,400,1049214871,7,1
SynchronizedRandomAccessList,400,1125486826,10,1
CopyOnWriteArrayList,400,1382949127,1,1
CopyOnWriteArrayList,400,10261209416,4,1
CopyOnWriteArrayList,400,16933912716,7,1
CopyOnWriteArrayList,400,23841495905,10,1
ConcurrentHashMap,450,7100836,1,1
ConcurrentHashMap,450,7940563,4,1
ConcurrentHashMap,450,3990479,7,1
ConcurrentHashMap,450,4317387,10,1
SynchronizedMap,450,406392,1,1
SynchronizedMap,450,1816443,4,1
SynchronizedMap,450,10904667,7,1
SynchronizedMap,450,9992824,10,1
SynchronizedRandomAccessList,450,450762715,1,1
SynchronizedRandomAccessList,450,1780892105,4,1
SynchronizedRandomAccessList,450,3671274922,7,1
SynchronizedRandomAccessList,450,4242113307,10,1
CopyOnWriteArrayList,450,3097304998,1,1
CopyOnWriteArrayList,450,12707349540,4,1
CopyOnWriteArrayList,450,23001889773,7,1
CopyOnWriteArrayList,450,32310090299,10,1
ConcurrentHashMap,500,4528299,1,1
ConcurrentHashMap,500,4568764,4,1
ConcurrentHashMap,500,2669677,7,1
ConcurrentHashMap,500,17346230,10,1
SynchronizedMap,500,522866,1,1
SynchronizedMap,500,8514228,4,1
SynchronizedMap,500,6051211,7,1
SynchronizedMap,500,7546307,10,1
SynchronizedRandomAccessList,500,422708531,1,1
SynchronizedRandomAccessList,500,1806594119,4,1
SynchronizedRandomAccessList,500,3212412519,7,1
SynchronizedRandomAccessList,500,4898485018,10,1
CopyOnWriteArrayList,500,4415644637,1,1
CopyOnWriteArrayList,500,15234454577,4,1
CopyOnWriteArrayList,500,18500206714,7,1
CopyOnWriteArrayList,500,24817857778,10,1
ConcurrentHashMap,50,210626,1,2
ConcurrentHashMap,50,5396528,4,2
ConcurrentHashMap,50,1881575,7,2
ConcurrentHashMap,50,1185800,10,2
SynchronizedMap,50,175979,1,2
SynchronizedMap,50,487704,4,2
SynchronizedMap,50,1221204,7,2
SynchronizedMap,50,1409506,10,2
SynchronizedRandomAccessList,50,1682439302,1,2
SynchronizedRandomAccessList,50,359808043,4,2
SynchronizedRandomAccessList,50,533119701,7,2
SynchronizedRandomAccessList,50,491952635,10,2
CopyOnWriteArrayList,50,365823180,1,2
CopyOnWriteArrayList,50,1595555360,4,2
CopyOnWriteArrayList,50,4067161339,7,2
CopyOnWriteArrayList,50,4056614118,10,2
ConcurrentHashMap,100,5326463,1,2
ConcurrentHashMap,100,703172,4,2
ConcurrentHashMap,100,4040693,7,2
ConcurrentHashMap,100,7087875,10,2
SynchronizedMap,100,167645,1,2
SynchronizedMap,100,2275756,4,2
SynchronizedMap,100,739378,7,2
SynchronizedMap,100,990520,10,2
SynchronizedRandomAccessList,100,66727204,1,2
SynchronizedRandomAccessList,100,230745862,4,2
SynchronizedRandomAccessList,100,391006570,7,2
SynchronizedRandomAccessList,100,560494460,10,2
CopyOnWriteArrayList,100,1045051621,1,2
CopyOnWriteArrayList,100,4485799761,4,2
CopyOnWriteArrayList,100,7636802492,7,2
CopyOnWriteArrayList,100,9299868543,10,2
ConcurrentHashMap,150,513133,1,2
ConcurrentHashMap,150,742711,4,2
ConcurrentHashMap,150,1061289,7,2
ConcurrentHashMap,150,8008943,10,2
SynchronizedMap,150,243584,1,2
SynchronizedMap,150,752623,4,2
SynchronizedMap,150,1091956,7,2
SynchronizedMap,150,1657478,10,2
SynchronizedRandomAccessList,150,92903430,1,2
SynchronizedRandomAccessList,150,445052393,4,2
SynchronizedRandomAccessList,150,1166201770,7,2
SynchronizedRandomAccessList,150,2236759297,10,2
CopyOnWriteArrayList,150,1992163913,1,2
CopyOnWriteArrayList,150,7065163308,4,2
CopyOnWriteArrayList,150,11246463304,7,2
CopyOnWriteArrayList,150,17837572375,10,2
ConcurrentHashMap,200,324507,1,2
ConcurrentHashMap,200,846786,4,2
ConcurrentHashMap,200,11944083,7,2
ConcurrentHashMap,200,1545463,10,2
SynchronizedMap,200,211595,1,2
SynchronizedMap,200,964431,4,2
SynchronizedMap,200,1398813,7,2
SynchronizedMap,200,3924708,10,2
SynchronizedRandomAccessList,200,344290178,1,2
SynchronizedRandomAccessList,200,1493377836,4,2
SynchronizedRandomAccessList,200,2256738034,7,2
SynchronizedRandomAccessList,200,2075186254,10,2
CopyOnWriteArrayList,200,1520554482,1,2
CopyOnWriteArrayList,200,6605433311,4,2
CopyOnWriteArrayList,200,12566308137,7,2
CopyOnWriteArrayList,200,17713460997,10,2
ConcurrentHashMap,250,11545495,1,2
ConcurrentHashMap,250,1055917,4,2
ConcurrentHashMap,250,1628323,7,2
ConcurrentHashMap,250,1940499,10,2
SynchronizedMap,250,277241,1,2
SynchronizedMap,250,1008921,4,2
SynchronizedMap,250,1555745,7,2
SynchronizedMap,250,2082597,10,2
SynchronizedRandomAccessList,250,8210124814,1,2
SynchronizedRandomAccessList,250,1439160282,4,2
SynchronizedRandomAccessList,250,1091753685,7,2
SynchronizedRandomAccessList,250,1571555442,10,2
CopyOnWriteArrayList,250,1990229852,1,2
CopyOnWriteArrayList,250,10877344955,4,2
CopyOnWriteArrayList,250,19064682915,7,2
CopyOnWriteArrayList,250,23028683651,10,2
ConcurrentHashMap,300,7884070,1,2
ConcurrentHashMap,300,1126525,4,2
ConcurrentHashMap,300,2977855,7,2
ConcurrentHashMap,300,1550882,10,2
SynchronizedMap,300,273054,1,2
SynchronizedMap,300,1349408,4,2
SynchronizedMap,300,2006557,7,2
SynchronizedMap,300,2809761,10,2
SynchronizedRandomAccessList,300,189374093,1,2
SynchronizedRandomAccessList,300,746326114,4,2
SynchronizedRandomAccessList,300,1290085282,7,2
SynchronizedRandomAccessList,300,1892841137,10,2
CopyOnWriteArrayList,300,2310244302,1,2
CopyOnWriteArrayList,300,12271499940,4,2
CopyOnWriteArrayList,300,18505807295,7,2
CopyOnWriteArrayList,300,29756493469,10,2
ConcurrentHashMap,350,16455882,1,2
ConcurrentHashMap,350,12344694,4,2
ConcurrentHashMap,350,5096219,7,2
ConcurrentHashMap,350,2756427,10,2
SynchronizedMap,350,1705675,1,2
SynchronizedMap,350,5991441,4,2
SynchronizedMap,350,2085194,7,2
SynchronizedMap,350,2934416,10,2
SynchronizedRandomAccessList,350,297115826,1,2
SynchronizedRandomAccessList,350,1771953303,4,2
SynchronizedRandomAccessList,350,4044176126,7,2
SynchronizedRandomAccessList,350,4768211671,10,2
CopyOnWriteArrayList,350,3122397729,1,2
CopyOnWriteArrayList,350,15909059180,4,2
CopyOnWriteArrayList,350,21540923018,7,2
CopyOnWriteArrayList,350,40066582661,10,2
ConcurrentHashMap,400,8572970,1,2
ConcurrentHashMap,400,3617808,4,2
ConcurrentHashMap,400,5340799,7,2
ConcurrentHashMap,400,3995848,10,2
SynchronizedMap,400,404390,1,2
SynchronizedMap,400,1335188,4,2
SynchronizedMap,400,2241947,7,2
SynchronizedMap,400,7203190,10,2
SynchronizedRandomAccessList,400,12344500395,1,2
SynchronizedRandomAccessList,400,1137164020,4,2
SynchronizedRandomAccessList,400,1860879414,7,2
SynchronizedRandomAccessList,400,3533451164,10,2
CopyOnWriteArrayList,400,3364997484,1,2
CopyOnWriteArrayList,400,14829214559,4,2
CopyOnWriteArrayList,400,25564582583,7,2
CopyOnWriteArrayList,400,35230966089,10,2
ConcurrentHashMap,450,525905,1,2
ConcurrentHashMap,450,1545933,4,2
ConcurrentHashMap,450,2619280,7,2
ConcurrentHashMap,450,3748112,10,2
SynchronizedMap,450,12085502,1,2
SynchronizedMap,450,1593036,4,2
SynchronizedMap,450,2702250,7,2
SynchronizedMap,450,5390165,10,2
SynchronizedRandomAccessList,450,14521062233,1,2
SynchronizedRandomAccessList,450,1161005748,4,2
SynchronizedRandomAccessList,450,2067472997,7,2
SynchronizedRandomAccessList,450,3432929674,10,2
CopyOnWriteArrayList,450,4314324410,1,2
CopyOnWriteArrayList,450,16927882997,4,2
CopyOnWriteArrayList,450,27761848015,7,2
CopyOnWriteArrayList,450,41013931118,10,2
ConcurrentHashMap,500,7228670,1,2
ConcurrentHashMap,500,2062810,4,2
ConcurrentHashMap,500,3198937,7,2
ConcurrentHashMap,500,4861410,10,2
SynchronizedMap,500,515416,1,2
SynchronizedMap,500,2095562,4,2
SynchronizedMap,500,3367014,7,2
SynchronizedMap,500,4898674,10,2
SynchronizedRandomAccessList,500,15814857528,1,2
SynchronizedRandomAccessList,500,1617432772,4,2
SynchronizedRandomAccessList,500,2435570211,7,2
SynchronizedRandomAccessList,500,5746979559,10,2
CopyOnWriteArrayList,500,5708584186,1,2
CopyOnWriteArrayList,500,19334270182,4,2
CopyOnWriteArrayList,500,36190086536,7,2
CopyOnWriteArrayList,500,46665803626,10,2
ConcurrentHashMap,50,424943,1,3
ConcurrentHashMap,50,456493,4,3
ConcurrentHashMap,50,726440,7,3
ConcurrentHashMap,50,947247,10,3
SynchronizedMap,50,116507,1,3
SynchronizedMap,50,393858,4,3
SynchronizedMap,50,666241,7,3
SynchronizedMap,50,928955,10,3
SynchronizedRandomAccessList,50,2322599719,1,3
SynchronizedRandomAccessList,50,228527828,4,3
SynchronizedRandomAccessList,50,342009402,7,3
SynchronizedRandomAccessList,50,588437080,10,3
CopyOnWriteArrayList,50,575984880,1,3
CopyOnWriteArrayList,50,2735815589,4,3
CopyOnWriteArrayList,50,5211263549,7,3
CopyOnWriteArrayList,50,9534062593,10,3
ConcurrentHashMap,100,243639,1,3
ConcurrentHashMap,100,582135,4,3
ConcurrentHashMap,100,913047,7,3
ConcurrentHashMap,100,1245203,10,3
SynchronizedMap,100,168402,1,3
SynchronizedMap,100,527046,4,3
SynchronizedMap,100,883757,7,3
SynchronizedMap,100,1225775,10,3
SynchronizedRandomAccessList,100,172793802,1,3
SynchronizedRandomAccessList,100,517269550,4,3
SynchronizedRandomAccessList,100,768484812,7,3
SynchronizedRandomAccessList,100,1117215165,10,3
CopyOnWriteArrayList,100,1156863547,1,3
CopyOnWriteArrayList,100,6935905915,4,3
CopyOnWriteArrayList,100,10663590369,7,3
CopyOnWriteArrayList,100,12885668690,10,3
ConcurrentHashMap,150,14431976,1,3
ConcurrentHashMap,150,1059929,4,3
ConcurrentHashMap,150,6258900,7,3
ConcurrentHashMap,150,2066306,10,3
SynchronizedMap,150,1614725,1,3
SynchronizedMap,150,776297,4,3
SynchronizedMap,150,1124550,7,3
SynchronizedMap,150,2776279,10,3
SynchronizedRandomAccessList,150,149591524,1,3
SynchronizedRandomAccessList,150,595234034,4,3
SynchronizedRandomAccessList,150,1078567034,7,3
SynchronizedRandomAccessList,150,1496314208,10,3
CopyOnWriteArrayList,150,2113656391,1,3
CopyOnWriteArrayList,150,8647448274,4,3
CopyOnWriteArrayList,150,14371621707,7,3
CopyOnWriteArrayList,150,19502366495,10,3
ConcurrentHashMap,200,7857566,1,3
ConcurrentHashMap,200,784609,4,3
ConcurrentHashMap,200,1927711,7,3
ConcurrentHashMap,200,1254730,10,3
SynchronizedMap,200,249525,1,3
SynchronizedMap,200,980266,4,3
SynchronizedMap,200,1149672,7,3
SynchronizedMap,200,2180454,10,3
SynchronizedRandomAccessList,200,9339270932,1,3
SynchronizedRandomAccessList,200,841732661,4,3
SynchronizedRandomAccessList,200,1465143976,7,3
SynchronizedRandomAccessList,200,2607743109,10,3
CopyOnWriteArrayList,200,2556650522,1,3
CopyOnWriteArrayList,200,11559471372,4,3
CopyOnWriteArrayList,200,20034710252,7,3
CopyOnWriteArrayList,200,37117137850,10,3
ConcurrentHashMap,250,574475,1,3
ConcurrentHashMap,250,1039166,4,3
ConcurrentHashMap,250,2629027,7,3
ConcurrentHashMap,250,2902406,10,3
SynchronizedMap,250,271111,1,3
SynchronizedMap,250,956361,4,3
SynchronizedMap,250,1592474,7,3
SynchronizedMap,250,5529805,10,3
SynchronizedRandomAccessList,250,608564336,1,3
SynchronizedRandomAccessList,250,1479300640,4,3
SynchronizedRandomAccessList,250,2698460043,7,3
SynchronizedRandomAccessList,250,4503193559,10,3
CopyOnWriteArrayList,250,4617706696,1,3
CopyOnWriteArrayList,250,19636645736,4,3
CopyOnWriteArrayList,250,30711968278,7,3
CopyOnWriteArrayList,250,44462986085,10,3
ConcurrentHashMap,300,6627522,1,3
ConcurrentHashMap,300,3162793,4,3
ConcurrentHashMap,300,3365933,7,3
ConcurrentHashMap,300,2920595,10,3
SynchronizedMap,300,430174,1,3
SynchronizedMap,300,1571923,4,3
SynchronizedMap,300,2033124,7,3
SynchronizedMap,300,2835140,10,3
SynchronizedRandomAccessList,300,514393162,1,3
SynchronizedRandomAccessList,300,1949921844,4,3
SynchronizedRandomAccessList,300,3369048779,7,3
SynchronizedRandomAccessList,300,6022488623,10,3
CopyOnWriteArrayList,300,5582459663,1,3
CopyOnWriteArrayList,300,21376336963,4,3
CopyOnWriteArrayList,300,29984637221,7,3
CopyOnWriteArrayList,300,52499850898,10,3
ConcurrentHashMap,350,2762896,1,3
ConcurrentHashMap,350,1289871,4,3
ConcurrentHashMap,350,1492126,7,3
ConcurrentHashMap,350,1962813,10,3
SynchronizedMap,350,318012,1,3
SynchronizedMap,350,1156105,4,3
SynchronizedMap,350,1873660,7,3
SynchronizedMap,350,2896777,10,3
SynchronizedRandomAccessList,350,401736231,1,3
SynchronizedRandomAccessList,350,1755426692,4,3
SynchronizedRandomAccessList,350,3207539254,7,3
SynchronizedRandomAccessList,350,4590387911,10,3
CopyOnWriteArrayList,350,4953704155,1,3
CopyOnWriteArrayList,350,23729782423,4,3
CopyOnWriteArrayList,350,41272456477,7,3
CopyOnWriteArrayList,350,47383200844,10,3
ConcurrentHashMap,400,10898138,1,3
ConcurrentHashMap,400,2112811,4,3
ConcurrentHashMap,400,2296631,7,3
ConcurrentHashMap,400,3332313,10,3
SynchronizedMap,400,384155,1,3
SynchronizedMap,400,1329688,4,3
SynchronizedMap,400,2024624,7,3
SynchronizedMap,400,3428228,10,3
SynchronizedRandomAccessList,400,423330639,1,3
SynchronizedRandomAccessList,400,1740316820,4,3
SynchronizedRandomAccessList,400,3012778353,7,3
SynchronizedRandomAccessList,400,4357317285,10,3
CopyOnWriteArrayList,400,5950009233,1,3
CopyOnWriteArrayList,400,26757256904,4,3
CopyOnWriteArrayList,400,50942558574,7,3
CopyOnWriteArrayList,400,72216756967,10,3
ConcurrentHashMap,450,6351361,1,3
ConcurrentHashMap,450,3427943,4,3
ConcurrentHashMap,450,2441274,7,3
ConcurrentHashMap,450,2042609,10,3
SynchronizedMap,450,364712,1,3
SynchronizedMap,450,1876885,4,3
SynchronizedMap,450,2918016,7,3
SynchronizedMap,450,4159080,10,3
SynchronizedRandomAccessList,450,645460608,1,3
SynchronizedRandomAccessList,450,2174674845,4,3
SynchronizedRandomAccessList,450,3725568265,7,3
SynchronizedRandomAccessList,450,5188830594,10,3
CopyOnWriteArrayList,450,6348237279,1,3
CopyOnWriteArrayList,450,37405684076,4,3
CopyOnWriteArrayList,450,56175871198,7,3
CopyOnWriteArrayList,450,80367889182,10,3
ConcurrentHashMap,500,8525828,1,3
ConcurrentHashMap,500,6086196,4,3
ConcurrentHashMap,500,3937886,7,3
ConcurrentHashMap,500,7532995,10,3
SynchronizedMap,500,1068809,1,3
SynchronizedMap,500,3086329,4,3
SynchronizedMap,500,3195804,7,3
SynchronizedMap,500,9643998,10,3
SynchronizedRandomAccessList,500,27788921084,1,3
SynchronizedRandomAccessList,500,3516319897,4,3
SynchronizedRandomAccessList,500,6029829481,7,3
SynchronizedRandomAccessList,500,8769190993,10,3
CopyOnWriteArrayList,500,9005877128,1,3
CopyOnWriteArrayList,500,40142360055,4,3
CopyOnWriteArrayList,500,54140832994,7,3
CopyOnWriteArrayList,500,73948715411,10,3
ConcurrentHashMap,50,4534046,1,4
ConcurrentHashMap,50,554816,4,4
ConcurrentHashMap,50,772354,7,4
ConcurrentHashMap,50,1063508,10,4
SynchronizedMap,50,216316,1,4
SynchronizedMap,50,515522,4,4
SynchronizedMap,50,2804933,7,4
SynchronizedMap,50,686917,10,4
SynchronizedRandomAccessList,50,80522176,1,4
SynchronizedRandomAccessList,50,316898345,4,4
SynchronizedRandomAccessList,50,556648518,7,4
SynchronizedRandomAccessList,50,799501732,10,4
CopyOnWriteArrayList,50,964402418,1,4
CopyOnWriteArrayList,50,4060787740,4,4
CopyOnWriteArrayList,50,7653431122,7,4
CopyOnWriteArrayList,50,11444930274,10,4
ConcurrentHashMap,100,245143,1,4
ConcurrentHashMap,100,572906,4,4
ConcurrentHashMap,100,931525,7,4
ConcurrentHashMap,100,1276981,10,4
SynchronizedMap,100,153722,1,4
SynchronizedMap,100,519829,4,4
SynchronizedMap,100,863630,7,4
SynchronizedMap,100,1236875,10,4
SynchronizedRandomAccessList,100,189274459,1,4
SynchronizedRandomAccessList,100,652167617,4,4
SynchronizedRandomAccessList,100,1132620852,7,4
SynchronizedRandomAccessList,100,1613313175,10,4
